t2m,tp,yld,agr,gdp,Cluster 1,Cluster 2,Cluster 3
9.593809,6.916476e-05,3003.8,6.90539595920772,121552777492.556,0,0,1
9.3736105,0.00012478168,7029.6,0.675051324778559,2417638261411.43,0,0,1
12.650718,0.00022069679,4761.8,17.9558663972347,11926922828.9911,0,0,1
6.1586227,0.00014866509,5903.1,1.26732767225745,392275107258.667,0,0,1
7.055072,9.06647e-05,2808.3,8.89151958926658,57222490768.7143,0,0,1
8.979683,0.00010463054,9348.1,0.765104156770348,481420882905.001,0,0,1
10.168469,0.00018223244,3853.0,6.79676215913764,17176781065.8902,0,0,1
11.763553,9.894462e-05,4031.0,4.03303510604369,50682061053.2016,0,0,1
11.645058,0.00016318633,5456.0,3.65280168169916,60672093864.787,0,0,1
20.791971,3.2744487e-05,1998.4,2.05765575652428,25800247911.9714,0,0,1
7.367433,0.000109966844,4695.8,1.54059611257066,209069940963.177,0,0,1
7.088311,8.842899e-05,5875.9,1.20190857029029,321995279401.502,0,0,1
5.006834,9.4403054e-05,2464.2,3.17107206970876,19523477325.6235,0,0,1
1.2251498,7.41639e-05,3135.3,2.41890476924467,249424310816.667,0,0,1
10.388297,0.00010920127,7068.6,1.60402828863388,2645187882116.67,0,0,1
8.04666,0.000110021785,6685.2,0.803696771174544,3399667820000.01,0,0,1
15.657265,0.00010605817,4064.9,2.9883328440953,297124961971.501,0,0,1
10.701919,0.000119359516,4719.0,3.03416837629038,132175349953.713,0,0,1
8.708305,0.0001044961,7456.3,0.954540709542093,221913560882.367,0,0,1
12.458139,0.00015268555,5322.5,1.77551453832278,2136099955236.67,0,0,1
5.6525416,9.7939475e-05,2775.5,4.05728002795226,23956163076.5575,0,0,1
6.2990265,9.947743e-05,2763.5,3.02379271503829,37128694028.243,0,0,1
8.324206,0.00010178215,5593.3,0.268412058048641,56213985987.4168,0,0,1
10.526696,8.502021e-05,2734.0,11.1612571960121,6974982392.67155,0,0,1
9.017369,9.576665e-05,8569.3,1.77850926254758,847380859016.668,0,0,1
11.674304,0.00010658045,3329.6,10.1206048077275,9407168702.4313,0,0,1
0.44886467,0.000123315,4004.2,1.56860233094692,428757038466.841,0,0,1
7.570789,0.000107640764,3584.0,2.93453283955024,475696613935.595,0,0,1
15.257249,0.000119108256,3351.3,1.93708196098854,238113003233.284,0,0,1
10.006803,0.00011161876,3329.7,5.17831209933517,170029359010.667,0,0,1
8.140868,0.00013492972,3737.3,1.56838192575063,91162836320.3502,0,0,1
9.538957,0.00017555054,5981.0,1.89386405075428,48208240226.4501,0,0,1
13.514351,9.421856e-05,3291.5,2.43113463203907,1422108199783.34,0,0,1
1.4184321,8.68004e-05,4510.4,1.64940993362121,495812558843.31,0,0,1
4.7498126,0.00018737295,6093.9,0.662940574514361,598851028906.58,0,0,1
9.651105,7.985249e-05,2726.6,7.40220509822994,141209864408.488,0,0,1
8.214302,0.00010093684,6953.0,0.591485511178809,2491397494467.95,0,0,1
12.521287,9.9485376e-05,4750.7,18.2267896025292,12890764531.3284,0,0,1
7.414488,0.00011673017,7056.7,1.40191493427276,431685217367.511,0,0,1
7.6244173,7.262985e-05,3241.4,8.00175755504565,61757788944.7236,0,0,1
10.908687,9.052943e-05,9009.0,0.648034219951815,523330354138.133,0,0,1
10.609767,9.1656424e-05,3724.9,6.75774539555131,18644723860.9709,0,0,1
10.9681225,7.116732e-05,4251.2,4.66147651720173,57678241023.818,0,0,1
12.385413,8.020474e-05,5220.0,3.6324090357732,63408294943.4855,0,0,1
19.421835,4.631602e-05,1954.4,2.14531871795227,27642086581.2918,0,0,1
8.799719,7.921784e-05,5592.6,1.98251099186352,229562733398.948,0,0,1
9.071781,9.149608e-05,5886.5,1.31213398990708,344003137611.271,0,0,1
6.9918594,8.221154e-05,2598.9,3.67986795909351,23213994093.4631,0,0,1
3.6855416,8.5974425e-05,3521.7,2.32123556803604,275604356167.316,0,0,1
12.1812315,8.9635876e-05,6919.3,1.6502871934041,2865157541994.17,0,0,1
9.849738,8.9824556e-05,6458.3,0.910022423855418,3749314991050.59,0,0,1
14.510998,7.978786e-05,4344.1,3.11375165365917,282995942006.557,0,0,1
11.30755,5.364588e-05,5105.1,3.99523768175725,141942264554.475,0,0,1
9.948518,0.00012881903,8441.5,1.21047618153496,239003132208.133,0,0,1
13.29477,0.000101146725,5677.2,1.88342627816685,2294994296589.5,0,0,1
7.2708135,8.051387e-05,2738.0,3.68792198277258,27474380566.265,0,0,1
7.6776204,7.7938355e-05,3029.9,3.49019426022174,43535051482.3869,0,0,1
10.0968075,8.466678e-05,5193.2,0.25111528958498,61696281326.2453,0,0,1
10.326093,4.9034854e-05,2865.9,11.3842525976355,8414351671.95869,0,0,1
10.810983,9.39429e-05,7800.8,1.57897407431895,905270626332.687,0,0,1
11.161697,5.9950875e-05,3502.1,9.35099292094117,10494632699.3859,0,0,1
3.22167,0.00017300036,3436.9,1.34465673332777,498283438454.281,0,0,1
8.982976,7.6707795e-05,3430.4,3.1967487984676,524382678547.32,0,0,1
15.690147,8.578198e-05,4088.4,1.83401602752623,245117990242.248,0,0,1
9.71852,6.703414e-05,3993.0,5.95120974286078,192614085153.841,0,0,1
8.819721,7.893165e-05,5009.0,1.88143774191921,99922685424.8835,0,0,1
10.567982,0.00010347555,6373.8,2.14260566834084,51583869785.1849,0,0,1
14.622082,6.6426874e-05,3691.8,2.37327299407857,1480710495710.12,0,0,1
4.3762474,0.00010040285,4712.9,1.67048248278859,574094112972.733,0,0,1
6.500621,0.00016294459,6874.6,0.676699830016967,715888126682.396,0,0,1
8.9917,5.9292724e-05,3753.7,8.15022183877887,169333048847.834,0,0,1
9.836796,0.000119652,6984.7,0.68182460036618,2666403005061.42,0,0,1
12.935182,0.00015773403,4883.8,18.7668018946422,12319830437.3467,0,0,1
7.1938014,0.00014683307,6002.9,1.3485513899381,409401816050.531,0,0,1
6.887772,9.625089e-05,3479.1,8.13105224877181,65685102554.8759,0,0,1
10.007552,0.00011240031,8666.3,0.781226734946645,496152879924.727,0,0,1
10.863177,0.00012443837,3000.6,6.13767155368512,17226849165.6813,0,0,1
12.004774,8.1075996e-05,3671.8,4.42997508466995,54300857424.4415,0,0,1
12.651984,0.00011187068,4573.6,3.29248779773062,57369359295.2829,0,0,1
19.896124,6.4646345e-05,2399.3,2.00127496925937,25048659899.7816,0,0,1
8.636849,9.182281e-05,4529.5,2.25118564547244,208857719320.649,0,0,1
8.444886,0.000100246085,6309.7,1.65472753047184,327148943812.137,0,0,1
5.387843,0.00010658293,3412.0,3.31546320909195,23019150071.1867,0,0,1
1.875153,9.577403e-05,3533.6,2.31449932102051,258290060227.734,0,0,1
11.301814,0.0001100338,7254.5,1.63179503677703,2683671716967.19,0,0,1
9.288491,0.00010107445,6964.9,0.847918814268698,3527143188785.16,0,0,1
15.4108095,9.7215e-05,4206.7,3.44106864571792,242029307133.408,0,0,1
11.898025,6.47431e-05,3761.1,3.89108996834839,128814279315.132,0,0,1
9.683575,0.00012971633,6741.2,0.985493767978846,225628699652.993,0,0,1
13.299721,0.000116354524,5315.1,1.9707531347602,2086957656821.6,0,0,1
6.0515013,0.00010444355,3767.5,3.45474494120834,28169902669.3784,0,0,1
6.777967,9.7031116e-05,4015.3,3.97945678983967,42927454291.478,0,0,1
9.252508,0.000113312315,5522.7,0.287951499538819,59776383527.3602,0,0,1
11.0562725,6.0826802e-05,2344.2,10.4481726954988,8709138764.75916,0,0,1
10.203522,0.00011178031,8545.0,1.65950447649648,838923319919.531,0,0,1
11.856287,8.2866325e-05,2839.3,9.10471970396591,9745251126.0109,0,0,1
1.6653665,0.00014898927,3686.8,1.12794879173888,509506317146.541,0,0,1
8.543416,8.38451e-05,3704.9,3.00836031124689,495236910793.797,0,0,1
14.837945,7.183486e-05,4091.6,1.92410769887828,216224240577.957,0,0,1
10.483409,8.2589824e-05,2364.1,4.54040256655454,179132893143.417,0,0,1
8.974336,8.7827466e-05,3829.1,1.90186440034283,94623731085.6106,0,0,1
10.589903,0.0001444254,5761.9,1.96350552854926,46577793184.0031,0,0,1
14.053516,6.652499e-05,2842.5,2.40829247098256,1324750738725.0,0,0,1
2.7583911,0.00010558384,5101.8,1.54714585772275,552483727282.802,0,0,1
5.7072835,0.00020191011,6464.3,0.634586963665186,686420221557.99,0,0,1
9.461877,7.122504e-05,3156.8,7.76131248389414,182592416468.527,0,0,1
8.925789,0.00014007364,6215.1,0.630033953191641,2706340967030.68,0,0,1
13.081852,0.00016150351,4949.8,19.5651578123229,12776220507.0162,0,0,1
7.012732,0.00015072305,5846.8,1.25472121594195,430190979705.962,0,0,1
7.610638,8.216703e-05,3007.8,6.80912226763989,75527984234.2342,0,0,1
9.504938,9.881297e-05,9212.5,0.681174913459581,521791015247.06,0,0,1
10.862988,0.0001455921,4026.9,6.84139112671187,18178503835.4491,0,0,1
12.134016,7.921562e-05,4561.0,4.51605399783225,55810138436.4821,0,0,1
12.304467,0.00014279093,5444.9,3.45344221262418,59032066091.7147,0,0,1
19.951815,3.3177883e-05,1688.0,2.03633566673278,23961144906.3621,0,0,1
8.266283,9.432515e-05,5309.3,2.36477116624437,211685616592.931,0,0,1
8.519957,8.375038e-05,6316.6,1.30212758701465,343584391647.927,0,0,1
6.6961713,7.284831e-05,3135.6,3.08811099529242,25115753366.1114,0,0,1
3.5574272,7.8408695e-05,3689.5,2.36735333127774,271362405890.589,0,0,1
10.879335,0.000120528035,7084.8,1.45863217691004,2811876903329.03,0,0,1
8.908625,0.000102851576,7318.0,0.942643214114216,3733804649549.03,0,0,1
15.606502,8.992424e-05,4393.3,3.38260275850521,238907690051.13,0,0,1
11.612335,8.931851e-05,4831.5,3.91708552837692,135684315697.713,0,0,1
9.722086,0.00011729237,7802.1,1.08291770866774,238340859896.937,0,0,1
12.983761,0.00013815182,5264.6,2.14458980749233,2141924094298.56,0,0,1
6.915826,7.725158e-05,3373.8,3.1736633813955,30204783461.8488,0,0,1
7.4619613,7.803358e-05,3687.8,3.54492086525905,46523420074.4372,0,0,1
8.715192,0.00010995548,5967.4,0.261907196956465,65203276466.9763,0,0,1
11.066092,7.2372255e-05,2851.8,11.5503619107066,9496717702.44839,0,0,1
9.740199,9.1693415e-05,8630.1,1.79086489326427,877172824534.512,0,0,1
12.042577,8.405217e-05,3381.3,10.0274760854448,10817712138.9451,0,0,1
2.5971904,0.0001498179,3374.3,1.31530621016246,522761531914.894,0,0,1
8.56445,8.598047e-05,3804.4,3.24619078525218,515764728216.161,0,0,1
15.057362,0.00010064518,4336.4,2.09548269898385,226433858005.714,0,0,1
10.461903,9.169323e-05,3863.2,5.50999686670216,189790228071.757,0,0,1
8.905395,9.878895e-05,4490.4,2.22230625719726,98935222174.8603,0,0,1
10.359755,0.00016353848,4615.5,1.97122520387357,48415657264.8758,0,0,1
13.692149,8.541205e-05,4047.1,2.6214953408375,1355579535912.55,0,0,1
3.6592007,8.3979816e-05,5123.5,1.46654001874605,586841821796.891,0,0,1
5.2556496,0.00018938787,5945.6,0.662533713556518,706234937370.968,0,0,1
9.777426,7.206431e-05,4030.8,8.69230562102956,190498811460.028,0,0,1
8.984253,0.00011275471,6631.6,0.63311593584904,2786315215249.95,0,0,1
13.037562,0.0001612684,4892.6,19.9901813581977,13228147516.1168,0,0,1
8.140753,0.0001560957,7046.7,1.20074056404147,442584815286.034,0,0,1
7.8358665,7.129801e-05,3720.5,7.30299492661078,78813839984.3506,0,0,1
11.25132,0.00010656074,9435.4,0.637835968092569,535390200131.018,0,0,1
11.382757,0.0001776957,3977.4,5.95105769918674,18558343304.8433,0,0,1
11.904414,0.00012689157,4860.7,4.55857549457845,57082011260.3446,0,0,1
13.061815,0.00016836656,6027.7,2.94690472486429,58423981441.1801,0,0,1
19.951609,3.8872873e-05,291.0,1.84488193223522,23226782250.5646,0,0,1
9.767911,9.0124566e-05,6219.8,2.41345254208349,209358834156.329,0,0,1
10.17473,9.752271e-05,6752.1,1.38246259773525,352993631617.708,0,0,1
6.915939,8.0712976e-05,3669.6,3.16426999575923,26634083965.0987,0,0,1
3.7056086,7.748616e-05,3691.4,2.39829480369459,274862826772.156,0,0,1
12.208664,0.000117630974,7579.1,1.55635615985933,2855964488590.19,0,0,1
10.508424,9.729637e-05,8050.3,0.904547674923055,3889093051023.52,0,0,1
15.487584,0.000104852756,4286.5,3.58413350571669,235458133124.608,0,0,1
12.473893,0.00010033739,5897.0,3.93604186130972,141033843265.669,0,0,1
10.217165,0.0001369122,8471.4,1.24312988157428,259170903647.536,0,0,1
13.618563,0.00014388861,5717.5,1.99786088974992,2162009615996.54,0,0,1
7.2915506,8.829519e-05,3486.5,3.54078138807732,31386896487.0407,0,0,1
7.9102654,8.0344624e-05,3975.2,3.42319060134286,48533659592.1728,0,0,1
10.489581,0.00010680376,5935.5,0.289550438585059,68804811897.6445,0,0,1
10.804678,6.863263e-05,3162.3,12.224785537032,9510198961.57287,0,0,1
11.599038,0.00010134023,9073.7,1.73834058014176,892167986713.722,0,0,1
12.031545,0.000110015746,3900.0,10.1775672771312,11362272837.8818,0,0,1
3.5340512,0.0001422502,4363.4,1.44284252426282,498410050251.256,0,0,1
9.686389,8.4198364e-05,4268.0,2.9930281461549,539087652559.835,0,0,1
15.2786255,0.00011695875,4416.0,2.07611116482919,229901964221.884,0,0,1
10.645206,0.00010412578,4069.2,4.94855252779138,199712289501.971,0,0,1
10.041115,0.000109689216,6038.7,2.7487513379037,101437045019.901,0,0,1
11.36314,0.00020034067,6472.5,2.01709653525567,49997186439.0916,0,0,1
14.593861,8.261116e-05,3248.5,2.53523118162943,1371820537888.62,0,0,1
4.582936,8.919938e-05,5646.9,1.44329819446845,581964017237.095,0,0,1
6.4344177,0.00019007848,7044.6,0.708877666889646,726537808338.0,0,0,1
9.598027,6.5669396e-05,4400.2,10.1546081548161,133503411375.739,0,0,1
10.10172,0.00013580373,7696.5,0.745157762905519,3065223279583.79,0,0,1
13.138816,0.00013414795,4873.8,19.7802144171366,11386850129.8411,0,0,1
8.058495,0.00012269463,6198.1,1.1297901935645,381971148530.543,0,0,1
8.673313,6.7531255e-05,3690.2,6.28329656129848,56454734396.5842,0,0,1
10.646323,9.511244e-05,9842.2,0.6864147804639,462335574841.484,0,0,1
10.988785,0.00012604716,3812.1,6.2381652255883,16211541593.4222,0,0,1
12.088822,8.832715e-05,4669.6,4.0606896748769,50781996712.7635,0,0,1
12.812525,0.00011213978,5695.0,2.96696273046156,50242783066.1173,0,0,1
19.866661,4.4036893e-05,2683.0,1.86798451841109,19909190058.804,0,0,1
9.716098,7.6070755e-05,5880.6,2.21121387268241,188033050459.881,0,0,1
9.328132,0.00010999665,6884.7,0.957580201288368,302673070846.857,0,0,1
7.4657826,7.883227e-05,4381.6,2.85804688997265,22890762090.1508,0,0,1
3.9726353,9.495979e-05,3613.9,2.25370768976039,234534382384.766,0,0,1
12.044598,9.113198e-05,7590.5,1.60564438654459,2439188643162.5,0,0,1
10.137226,9.1219794e-05,7497.8,0.684691591379231,3357585719351.56,0,0,1
15.166599,0.00010023321,4214.9,3.86470314774326,195683527003.375,0,0,1
12.199784,7.0084614e-05,5243.4,3.78956364429984,125174166987.372,0,0,1
9.586474,0.00014550862,9008.2,0.894029405293749,291775166506.891,0,0,1
13.660643,0.00010978223,5402.2,2.06523676190304,1836637711060.55,0,0,1
7.7543154,7.7969635e-05,4513.1,3.49467522671827,27263090547.0617,0,0,1
8.320464,7.579739e-05,4564.6,3.42067512033113,41435533340.3883,0,0,1
9.984655,8.898828e-05,6027.1,0.223732628740735,60071584216.1375,0,0,1
11.819561,5.446454e-05,2370.9,11.5052677270075,7745241912.94722,0,0,1
10.804778,9.991292e-05,8752.8,1.72432783388019,765572770634.375,0,0,1
11.871408,8.8806264e-05,3051.1,9.72691849418736,10064515432.0265,0,0,1
3.1946938,0.00017272236,4803.0,1.53755759894676,385801550067.169,0,0,1
9.868082,6.8885114e-05,3727.8,2.50307066391396,477111287969.227,0,0,1
15.636516,6.427618e-05,4606.9,2.09944392552801,199394066525.44,0,0,1
11.012931,8.344658e-05,3543.9,4.42596074120938,177882417554.984,0,0,1
9.69799,8.390898e-05,5079.6,2.19588017120225,88900883130.8374,0,0,1
10.982233,0.00012928834,6283.9,2.09659621336938,43107506024.3254,0,0,1
14.733758,6.306635e-05,3243.1,2.73408948401435,1196156971279.69,0,0,1
4.342981,0.00010212026,6053.6,1.44955838205644,505103781349.757,0,0,1
6.618881,0.0001630772,6431.9,0.62644626050893,694118186379.628,0,0,1
10.269394,6.3948835e-05,4140.9,12.0593761063371,91030959454.6961,0,0,1
9.420711,0.000131847,7980.9,0.629464476277435,2934857946213.47,0,0,1
13.041365,0.00017803161,4716.4,19.8499944651163,11861199830.8396,0,0,1
7.5106883,0.00015204136,7246.4,1.11031647926172,395837353031.499,0,0,1
7.752949,9.002434e-05,3207.3,6.89528062433517,47722657820.6675,0,0,1
10.342783,0.00010619008,6984.8,0.628433475870949,476062757356.927,0,0,1
10.708096,0.00014671677,5191.7,6.36938191879436,16913330976.7547,0,0,1
12.0175705,8.589653e-05,4817.8,4.05315347417595,53953897624.4344,0,0,1
12.405831,0.00013242634,6665.5,3.06143674590226,52397494687.4863,0,0,1
20.446293,3.1449898e-05,436.3,2.14376219902412,21046951516.4932,0,0,1
8.9305,9.0582515e-05,6317.0,2.08704712424115,196272068576.338,0,0,1
9.267279,8.580834e-05,6222.0,0.961160974086306,313115929314.339,0,0,1
6.4989924,9.114262e-05,2658.4,2.11360999746642,24072829276.7744,0,0,1
3.2792141,8.779259e-05,3573.3,2.31061337452533,240771351298.833,0,0,1
11.510724,0.000110279216,5690.9,1.43711486668854,2472964344587.17,0,0,1
9.702275,9.4351155e-05,7182.1,0.69843112985447,3469853463945.53,0,0,1
15.481452,8.81486e-05,4223.5,3.51534024837597,193148146586.933,0,0,1
11.546609,8.9934e-05,6486.6,3.89013448518016,128609822750.039,0,0,1
9.891749,0.00011768425,8222.8,0.944964684191137,299091127524.505,0,0,1
13.420022,0.00012405567,5599.0,1.9283733073049,1877071687633.78,0,0,1
7.012777,9.3354836e-05,3828.4,3.25954215081562,28083597512.4841,0,0,1
7.5934896,9.63414e-05,3859.8,3.10876135276592,43047309305.7363,0,0,1
9.419782,0.00010932634,4999.6,0.214197008159042,62216885435.9488,0,0,1
11.139911,7.406888e-05,3197.3,11.3986811189334,8071469355.2527,0,0,1
10.666752,9.115707e-05,7776.9,1.76653203206948,784060430240.08,0,0,1
11.822606,8.7771004e-05,3859.2,9.17290831294816,10672471860.7184,0,0,1
2.9743366,0.00013939149,4651.6,2.09231450531091,368827142857.143,0,0,1
9.245775,9.101398e-05,4033.5,2.64536303323162,470022572790.91,0,0,1
15.499202,0.00010143215,4422.4,2.06581098417221,206426152308.931,0,0,1
10.421237,0.00010291771,3971.3,4.2922478488702,185286854552.621,0,0,1
9.059603,0.00010498994,6430.4,2.24238058513536,89952699524.894,0,0,1
10.589068,0.00016576615,6464.6,1.98017135976102,44766722790.5826,0,0,1
14.478224,8.177323e-05,3877.8,2.82424938533049,1233554967011.68,0,0,1
3.8162184,8.459802e-05,5438.2,1.39874442557708,515654671469.547,0,0,1
6.077788,0.00019430599,5154.6,0.658010471667002,687895460902.713,0,0,1
9.630374,8.1118626e-05,4651.6,11.7257009089167,93355993628.5042,0,0,1
9.519304,0.00011474935,7022.6,0.57330450556425,2699659680997.2,0,0,1
13.005715,0.00013432227,4813.0,19.0221488477376,13019689336.6919,0,0,1
7.358145,0.00014175285,6260.6,1.21053643138638,417261151844.977,0,0,1
7.7072635,9.6955e-05,3358.7,7.56580253848292,54726595249.1849,0,0,1
10.72236,9.92066e-05,9050.7,0.665093660241847,502764720556.354,0,0,1
10.607639,0.00013634496,3732.1,5.60185848417113,18080118186.009,0,0,1
11.673718,9.147595e-05,5479.7,4.04090723942437,59199447421.4924,0,0,1
12.530781,0.00012399792,5704.8,2.88765227737272,56323836169.7177,0,0,1
20.154324,3.306786e-05,1802.7,1.85202251900584,22946726163.5789,0,0,1
8.845654,9.228001e-05,5497.5,2.0576068880787,218628940951.675,0,0,1
9.178685,0.00010571898,6916.5,1.30480035996571,332121063806.391,0,0,1
6.4009795,9.5054995e-05,3967.3,2.38620546594402,26924385103.0659,0,0,1
2.6973362,8.766837e-05,3957.9,2.31594204179389,255647979916.471,0,0,1
11.77219,9.733139e-05,7306.7,1.54241477388973,2595151045197.65,0,0,1
9.760128,0.00010811932,7269.9,0.851748919550925,3690849152517.65,0,0,1
15.191492,9.006228e-05,4317.2,3.85638896453125,199844406013.531,0,0,1
11.593794,8.110477e-05,5835.5,3.75419763895675,143112196040.326,0,0,1
10.208361,0.00012104105,8783.6,1.17796786558082,336377500160.546,0,0,1
13.405591,9.857839e-05,5174.8,1.97268467311393,1961796197354.36,0,0,1
6.8095856,0.000101975,4250.2,3.55239259613126,30483806017.8318,0,0,1
7.537434,0.00010282978,4230.2,3.50751154955695,47758736931.7801,0,0,1
9.790375,0.00010067733,5339.5,0.23457255011554,65712180342.9836,0,0,1
11.051719,6.54505e-05,3651.9,11.4722579451327,9669741744.22001,0,0,1
10.891222,0.00010372672,8794.5,1.85559496359799,833869641687.06,0,0,1
11.757938,8.425857e-05,2807.5,7.87324504211252,11307058382.3435,0,0,1
2.462497,0.00016087362,4561.4,1.97646281978842,398393955268.99,0,0,1
9.029072,0.00010455651,4199.6,3.01034802405091,524645833884.582,0,0,1
16.023228,5.812869e-05,4759.7,2.09586857603127,221357874718.93,0,0,1
10.437364,8.658888e-05,5227.7,4.43884752783431,210146748920.419,0,0,1
8.873345,0.00010149159,4856.0,2.09037388822473,95649966260.9802,0,0,1
10.633823,0.00016235329,5540.0,1.83972417134003,48589100043.0954,0,0,1
14.945921,5.7733912e-05,2770.2,2.787029932249,1313245330197.65,0,0,1
3.4843767,9.516457e-05,5992.3,1.44353822862843,541018749769.097,0,0,1
6.08386,0.00018176973,6800.2,0.631333510334041,695200833086.499,0,0,1
9.91177,6.871695e-05,4311.3,10.1776550393512,112090530368.543,0,0,1
9.815226,0.00011838304,7229.0,0.592419789276588,2683399006715.79,0,0,1
13.610542,0.00017716641,4840.5,18.4294792485754,15156432309.8977,0,0,1
8.275473,0.00013551608,6145.8,1.13060289104829,454991174096.102,0,0,1
7.9863896,7.3000614e-05,2723.9,6.59010772590188,60031262269.3365,0,0,1
11.232079,8.849242e-05,7983.1,0.603042098829086,543299066998.902,0,0,1
11.205647,0.00015092755,5487.9,5.88543547060014,20183510863.0054,0,0,1
12.081548,9.3646464e-05,5561.7,3.3846096037225,66363537115.2686,0,0,1
13.105401,0.00012964307,7055.6,2.95146346740219,62316840749.9705,0,0,1
21.070583,4.9699163e-05,1052.9,1.72854144353231,25596474964.5725,0,0,1
9.930716,7.2605195e-05,5206.9,1.93625258997764,249000540729.179,0,0,1
9.74382,7.438873e-05,4888.8,1.0265693512957,356841216410.068,0,0,1
7.1305366,6.6557695e-05,2624.9,2.08940044213798,30624720196.229,0,0,1
3.471506,6.993756e-05,3052.7,2.38668391429869,275708001767.843,0,0,1
12.397738,0.00011688403,6829.1,1.64887661606241,2790956878746.66,0,0,1
10.690857,7.4710384e-05,6178.9,0.689090611953825,3974443355019.6,0,0,1
15.788142,0.00010535469,3799.6,3.63540849125269,212049447242.111,0,0,1
12.539034,8.098901e-05,6286.2,3.4863937660148,160564628963.713,0,0,1
10.031903,0.00011991903,6839.5,0.891399016599996,385736680797.118,0,0,1
13.738445,0.00013953292,5350.8,1.94542007434608,2091932426266.98,0,0,1
7.5893087,6.374148e-05,3026.3,3.59380516050941,34429023435.0211,0,0,1
8.155228,6.690594e-05,3181.2,2.87960341007644,53751411409.4447,0,0,1
10.608984,8.813459e-05,5993.5,0.23465447209239,71000359760.4611,0,0,1
10.99307,5.7817815e-05,3683.2,10.2709193465901,11457443185.0542,0,0,1
11.329354,7.730535e-05,7905.1,1.65067371932604,914043438179.607,0,0,1
12.273239,9.889104e-05,3714.6,8.47039846991427,12683070061.4695,0,0,1
2.8273513,0.00013637308,2656.2,1.86299558231802,436999692591.454,0,0,1
9.927639,7.133644e-05,3366.7,2.41461815767273,588782567765.872,0,0,1
15.051685,0.00010225444,4809.0,2.03652988278957,242313116577.967,0,0,1
10.857376,9.148542e-05,5997.2,4.56455945444835,243317079358.636,0,0,1
10.044805,8.65762e-05,5409.7,2.14505211161055,106137924015.593,0,0,1
11.23377,0.00015266529,6071.9,2.2453747955101,54177882425.8431,0,0,1
14.099994,9.6593896e-05,4205.5,2.75621978985911,1421702715218.04,0,0,1
3.9392505,7.336653e-05,3535.5,1.39278662122906,555455371487.089,0,0,1
7.0069017,0.0001708369,6332.3,0.643750702339479,725568717468.001,0,0,1
9.884179,6.823952e-05,4847.3,10.1395331070229,130891049796.879,0,0,1
9.695794,0.00011220235,6788.7,0.566929790813985,2878152147315.82,0,0,1
13.435509,0.00014635737,5038.2,18.3893474367375,15401830754.0773,0,0,1
8.133068,0.0001456434,6954.3,1.05234907994203,444621176100.548,0,0,1
8.884362,7.367988e-05,3095.6,6.79466882799274,64409647193.8044,0,0,1
10.92164,0.00010454775,8988.5,0.670058185084979,535830876745.097,0,0,1
11.366149,0.00014494322,5354.7,5.6030921228141,20202479537.5193,0,0,1
12.665967,7.662226e-05,5774.7,3.24136009330673,68915875214.6537,0,0,1
13.211879,0.00013805949,7157.3,2.86504844527144,62327983579.5899,0,0,1
20.388742,7.0398804e-05,2656.3,1.76536076236053,25944504645.6957,0,0,1
9.860328,8.619548e-05,5653.2,1.86084843679476,252548179964.897,0,0,1
9.714084,0.00010762607,6928.9,1.26628887578411,346498737961.635,0,0,1
7.4398036,8.894358e-05,4458.6,2.37680726173229,31081901909.2156,0,0,1
2.9119956,8.748868e-05,4257.5,2.34930667311493,268514916972.549,0,0,1
12.125332,0.0001124897,7491.9,1.52245926892254,2728870246705.88,0,0,1
10.462041,9.6392265e-05,6952.0,0.775812925032966,3888226035921.56,0,0,1
15.709528,0.00010084967,4043.5,3.80851028761642,205257014892.502,0,0,1
12.643454,8.347642e-05,6365.8,3.33307982756713,163988594921.902,0,0,1
10.08617,0.00013590233,8505.2,0.904999555724815,399321701632.431,0,0,1
13.631932,0.00013542167,5336.2,1.90729572312002,2011302198827.45,0,0,1
8.081168,8.6822394e-05,4310.1,4.16621399022023,34343961072.8235,0,0,1
8.818167,7.4448886e-05,3858.9,3.10341467316417,54751510087.7803,0,0,1
10.159967,0.000109219785,5972.6,0.220601386599726,69825641851.0117,0,0,1
11.903909,5.1377316e-05,3859.0,10.1711187074227,11971345002.7757,0,0,1
11.192621,9.860294e-05,8654.2,1.63580569580164,910194347568.626,0,0,1
12.432785,7.773005e-05,3554.0,8.13229139447626,12606338448.547,0,0,1
2.4787593,0.00015065423,4709.8,1.84412221298033,404941363636.364,0,0,1
10.321052,7.671668e-05,3605.3,2.36946425855979,596054591863.312,0,0,1
15.354079,7.985813e-05,5176.5,2.08854854180033,239986922638.902,0,0,1
11.372675,8.020008e-05,5457.5,4.42008259865203,251019278416.197,0,0,1
10.032471,9.874521e-05,5336.0,1.67100493349659,105720354988.541,0,0,1
11.321609,0.00016676667,6503.1,2.00983377989438,54331588482.3058,0,0,1
14.490549,7.275065e-05,3445.5,2.46894251605563,1394320055129.41,0,0,1
3.693643,9.70733e-05,6292.1,1.39212483159621,533879529188.454,0,0,1
6.462529,0.00019561956,6580.8,0.647745526895984,721369112726.724,0,0,1
10.671448,6.1825674e-05,4975.8,8.96518101437243,153882982016.281,0,0,1
9.656305,0.00013163994,7946.0,0.604508324889606,2857057847953.02,0,0,1
